clause_id,doc_id,document,regulation_type,year,pasal,ayat,huruf,angka,source_location,bab,bagian,paragraf,clause_text,word_count,segmentation_note,unit_text_before_atomic_split,is_substantive,non_substantive_reason,policy_theme,label_id,label_source,rule_keyword,confidence,review_flag,keyword_scores_json,weighted_hits_json,audit_note,technical_tariff_clause,technical_tariff_evidence,domain_markers,domain_marker_evidence,best_theme_candidate,best_theme_score,final_label_score,audit_label_consistent,second_theme_candidate,second_theme_score,score_margin,n_matched_keywords_best_theme,n_matched_keywords_all_themes,top_evidence_keywords,strong_evidence_keywords,weak_or_ambiguous_evidence_keywords,evidence_strength
C00875,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 43,1,,,Pasal 43 ayat 1,BAB IV,Bagian Ketiga,Paragraf 4,"Pemegang Izin Pemanfaatan Langsung atau Pemegang Izin Panas Bumi sebelum melakukan pengusahaan Panas Bumi di atas tanah negara, hak atas tanah, tanah ulayat, dan/atau Kawasan Hutan harus",28,ayat-level clause,"Pemegang Izin Pemanfaatan Langsung atau Pemegang Izin Panas Bumi sebelum melakukan pengusahaan Panas Bumi di atas tanah negara, hak atas tanah, tanah ulayat, dan/atau Kawasan Hutan harus:",True,substantive_candidate,Renewable and Sustainable Energy,L3,weighted-rule-assisted,"panas bumi, pengusahaan panas bumi",0.506,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 1.05, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 1.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}, {""keyword"": ""pengusahaan panas bumi"", ""weight"": 0.7}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,geothermal,geothermal: panas bumi; izin panas bumi,Renewable and Sustainable Energy,1.05,1.05,True,Governance and Institutional Responsibility,1.0,0.05,2,3,"pengusahaan panas bumi, panas bumi",,panas bumi,ambiguous_small_margin
C00876,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 43,1,a,1,Pasal 43 ayat 1 huruf a angka 1,BAB IV,Bagian Ketiga,Paragraf 4,Izin Pemanfaatan Langsung atau salinan yang sah,7,angka-level clause,Izin Pemanfaatan Langsung atau salinan yang sah; atau,True,substantive_candidate,Governance and Institutional Responsibility,L5,weighted-rule-assisted,izin pemanfaatan,0.55,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 1.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,,,Governance and Institutional Responsibility,1.0,1.0,True,Environmental Protection and Safety,0.0,1.0,1,1,izin pemanfaatan,,,weak_evidence
C00877,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 43,1,a,2,Pasal 43 ayat 1 huruf a angka 2,BAB IV,Bagian Ketiga,Paragraf 4,Izin Panas Bumi atau salinan yang sah,7,angka-level clause,Izin Panas Bumi atau salinan yang sah;,True,substantive_candidate,Other/Needs Review,L0,needs-manual-review,panas bumi,0.35,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.35, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",only weak/general keyword matched,False,,geothermal,geothermal: panas bumi; izin panas bumi,No reliable theme candidate,0.0,0.0,not_applicable,No reliable second candidate,0.0,0.0,0,1,,,,weak_or_insufficient_evidence
C00878,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 43,1,b,,Pasal 43 ayat 1 huruf b,BAB IV,Bagian Ketiga,Paragraf 4,memberitahukan maksud dan tempat kegiatan yang akan dilakukan,8,huruf-level clause,memberitahukan maksud dan tempat kegiatan yang akan dilakukan; dan,True,substantive_candidate,Other/Needs Review,L0,needs-manual-review,,0.0,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",no keyword matched,False,,,,No reliable theme candidate,0.0,0.0,not_applicable,No reliable second candidate,0.0,0.0,0,0,,,,no_evidence
C00879,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 43,1,c,,Pasal 43 ayat 1 huruf c,BAB IV,Bagian Ketiga,Paragraf 4,melakukan penyelesaian atau jaminan penyelesaian yang disetujui oleh pemakai tanah di atas tanah negara dan/atau pemegang hak sebagaimana dimaksud dalam Pasal 42,23,huruf-level clause,melakukan penyelesaian atau jaminan penyelesaian yang disetujui oleh pemakai tanah di atas tanah negara dan/atau pemegang hak sebagaimana dimaksud dalam Pasal 42.,True,substantive_candidate,Other/Needs Review,L0,needs-manual-review,,0.0,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",no keyword matched,False,,,,No reliable theme candidate,0.0,0.0,not_applicable,No reliable second candidate,0.0,0.0,0,0,,,,no_evidence
C00880,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 43,2,,,Pasal 43 ayat 2,BAB IV,Bagian Ketiga,Paragraf 4,"Jika pemegang Izin Pemanfaatan Langsung atau pemegang Izin Panas Bumi telah memenuhi ketentuan sebagaimana dimaksud pada ayat (1), pemakai tanah di atas tanah negara dan/atau pemegang hak wajib mengizinkan pemegang Izin Pemanfaatan Langsung atau pemegang Izin Panas Bumi untuk melaksanakan pengusahaan Panas Bumi di atas tanah yang bersangkutan",49,ayat-level clause,"Jika pemegang Izin Pemanfaatan Langsung atau pemegang Izin Panas Bumi telah memenuhi ketentuan sebagaimana dimaksud pada ayat (1), pemakai tanah di atas tanah negara dan/atau pemegang hak wajib mengizinkan pemegang Izin Pemanfaatan Langsung atau pemegang Izin Panas Bumi untuk melaksanakan pengusahaan Panas Bumi di atas tanah yang bersangkutan.",True,substantive_candidate,Governance and Institutional Responsibility,L5,weighted-rule-assisted,"ketentuan, izin pemanfaatan, melaksanakan",0.66,False,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 1.05, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 2.25, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}, {""keyword"": ""pengusahaan panas bumi"", ""weight"": 0.7}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""ketentuan"", ""weight"": 0.25}, {""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}, {""keyword"": ""melaksanakan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule,False,,geothermal,geothermal: panas bumi; izin panas bumi,Governance and Institutional Responsibility,2.25,2.25,True,Renewable and Sustainable Energy,1.05,1.2,3,5,"izin pemanfaatan, melaksanakan, ketentuan",,ketentuan,strong_evidence
C00881,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 44,,,,Pasal 44,BAB IV,Bagian Ketiga,Paragraf 4,"Dalam hal pemegang Izin Panas Bumi telah diberi Wilayah Kerja terhadap bidang tanah yang dipergunakan langsung untuk pengusahaan Panas Bumi dan area pengamanannya, pemegang Izin Panas Bumi diberi hak pakai atas tanah sesuai dengan ketentuan peraturan perundang-undangan",38,article-level clause,"Dalam hal pemegang Izin Panas Bumi telah diberi Wilayah Kerja terhadap bidang tanah yang dipergunakan langsung untuk pengusahaan Panas Bumi dan area pengamanannya, pemegang Izin Panas Bumi diberi hak pakai atas tanah sesuai dengan ketentuan peraturan perundang-undangan.",True,substantive_candidate,Governance and Institutional Responsibility,L5,weighted-rule-assisted,"peraturan, peraturan perundang-undangan, ketentuan, ketentuan peraturan perundang-undangan",0.777,False,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 1.05, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 3.15, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}, {""keyword"": ""pengusahaan panas bumi"", ""weight"": 0.7}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""peraturan"", ""weight"": 0.2}, {""keyword"": ""peraturan perundang-undangan"", ""weight"": 1.35}, {""keyword"": ""ketentuan"", ""weight"": 0.25}, {""keyword"": ""ketentuan peraturan perundang-undangan"", ""weight"": 1.35}], ""Environmental Protection and Safety"": []}",weighted keyword rule,False,,geothermal,geothermal: panas bumi; izin panas bumi,Governance and Institutional Responsibility,3.15,3.15,True,Renewable and Sustainable Energy,1.05,2.1,4,6,"peraturan perundang-undangan, ketentuan peraturan perundang-undangan, ketentuan, peraturan",,"ketentuan, peraturan",strong_evidence
C00882,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 45,,,,Pasal 45,BAB IV,Bagian Ketiga,Paragraf 4,"Penyelesaian penggunaan tanah negara, hak atas tanah, tanah ulayat, dan/atau Kawasan Hutan sebagaimana dimaksud dalam Pasal 42 dilaksanakan sesuai dengan",21,article-level clause,"Penyelesaian penggunaan tanah negara, hak atas tanah, tanah ulayat, dan/atau Kawasan Hutan sebagaimana dimaksud dalam Pasal 42 dilaksanakan sesuai dengan",True,substantive_candidate,Other/Needs Review,L0,needs-manual-review,,0.0,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",no keyword matched,False,,,,No reliable theme candidate,0.0,0.0,not_applicable,No reliable second candidate,0.0,0.0,0,0,,,,no_evidence
C00883,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 46,,,,Pasal 46,BAB IV,Bagian Ketiga,Paragraf 4,Setiap Orang dilarang menghalangi atau merintangi pengusahaan Panas Bumi yang telah memegang,12,article-level clause,Setiap Orang dilarang menghalangi atau merintangi pengusahaan Panas Bumi yang telah memegang:,True,substantive_candidate,Renewable and Sustainable Energy,L3,weighted-rule-assisted,"panas bumi, pengusahaan panas bumi",0.556,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 1.05, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}, {""keyword"": ""pengusahaan panas bumi"", ""weight"": 0.7}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,geothermal,geothermal: panas bumi,Renewable and Sustainable Energy,1.05,1.05,True,Environmental Protection and Safety,0.0,1.05,2,2,"pengusahaan panas bumi, panas bumi",,panas bumi,weak_evidence
C00884,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 46,,b,,Pasal 46 huruf b,BAB IV,Bagian Ketiga,Paragraf 4,Izin Panas Bumi dan telah menyelesaikan kewajiban sebagaimana dimaksud dalam Pasal 42,12,huruf-level clause,Izin Panas Bumi dan telah menyelesaikan kewajiban sebagaimana dimaksud dalam Pasal 42. Hak Pemegang Izin Pemanfaatan Langsung,True,substantive_candidate,Other/Needs Review,L0,needs-manual-review,panas bumi,0.35,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.35, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 0.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [], ""Environmental Protection and Safety"": []}",only weak/general keyword matched,False,,geothermal,geothermal: panas bumi; izin panas bumi,No reliable theme candidate,0.0,0.0,not_applicable,No reliable second candidate,0.0,0.0,0,1,,,,weak_or_insufficient_evidence
C00885,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 46,,b,,Pasal 46 huruf b,BAB IV,Bagian Ketiga,Paragraf 4,Hak Pemegang Izin Pemanfaatan Langsung,5,huruf-level clause,Izin Panas Bumi dan telah menyelesaikan kewajiban sebagaimana dimaksud dalam Pasal 42. Hak Pemegang Izin Pemanfaatan Langsung,True,substantive_candidate,Governance and Institutional Responsibility,L5,weighted-rule-assisted,izin pemanfaatan,0.55,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 1.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,,,Governance and Institutional Responsibility,1.0,1.0,True,Environmental Protection and Safety,0.0,1.0,1,1,izin pemanfaatan,,,weak_evidence
C00886,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 47,,,,Pasal 47,BAB V,Bagian Kesatu,Paragraf 4,Pemegang Izin Pemanfaatan Langsung berhak melakukan pengusahaan Panas Bumi sesuai dengan izin yang diberikan,14,article-level clause,Pemegang Izin Pemanfaatan Langsung berhak melakukan pengusahaan Panas Bumi sesuai dengan izin yang diberikan. Kewajiban Pemegang Izin Pemanfaatan Langsung,True,substantive_candidate,Renewable and Sustainable Energy,L3,weighted-rule-assisted,"panas bumi, pengusahaan panas bumi",0.506,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 1.05, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 1.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [{""keyword"": ""panas bumi"", ""weight"": 0.35}, {""keyword"": ""pengusahaan panas bumi"", ""weight"": 0.7}], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,geothermal,geothermal: panas bumi,Renewable and Sustainable Energy,1.05,1.05,True,Governance and Institutional Responsibility,1.0,0.05,2,3,"pengusahaan panas bumi, panas bumi",,panas bumi,ambiguous_small_margin
C00887,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 47,,,,Pasal 47,BAB V,Bagian Kesatu,Paragraf 4,Kewajiban Pemegang Izin Pemanfaatan Langsung,5,article-level clause,Pemegang Izin Pemanfaatan Langsung berhak melakukan pengusahaan Panas Bumi sesuai dengan izin yang diberikan. Kewajiban Pemegang Izin Pemanfaatan Langsung,True,substantive_candidate,Governance and Institutional Responsibility,L5,weighted-rule-assisted,izin pemanfaatan,0.55,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 1.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,,,Governance and Institutional Responsibility,1.0,1.0,True,Environmental Protection and Safety,0.0,1.0,1,1,izin pemanfaatan,,,weak_evidence
C00888,UU21_2014,UU No. 21 Tahun 2014,Law,2014,Pasal 48,,,,Pasal 48,BAB V,Bagian Kedua,Paragraf 4,Pemegang Izin Pemanfaatan Langsung wajib,5,article-level clause,Pemegang Izin Pemanfaatan Langsung wajib:,True,substantive_candidate,Governance and Institutional Responsibility,L5,weighted-rule-assisted,izin pemanfaatan,0.55,True,"{""Energy Security"": 0.0, ""Energy Access and Equity"": 0.0, ""Renewable and Sustainable Energy"": 0.0, ""Economic and Pricing Policy"": 0.0, ""Governance and Institutional Responsibility"": 1.0, ""Environmental Protection and Safety"": 0.0}","{""Energy Security"": [], ""Energy Access and Equity"": [], ""Renewable and Sustainable Energy"": [], ""Economic and Pricing Policy"": [], ""Governance and Institutional Responsibility"": [{""keyword"": ""izin pemanfaatan"", ""weight"": 1.0}], ""Environmental Protection and Safety"": []}",weighted keyword rule; needs review due to low score or small margin,False,,,,Governance and Institutional Responsibility,1.0,1.0,True,Environmental Protection and Safety,0.0,1.0,1,1,izin pemanfaatan,,,weak_evidence
